"VS Parent ID","VS Child ID",,"Parent Reference","Child Reference",,"Product Subtitle",,"Attribute 1 (Size)",,"Model Number",EAN,,"Pick Location",,"Parent Product Images",,"Meta Keywords",
9314,25866,,"00051887","0005188700",,Brown/grey,,"One Size",,KI-038,,,H,,"https://www.leathercompany.co.uk/images/products/zoom/1718969984-75551700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718969989-60399800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718969993-98937800.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718969998-34255100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970003-46722700.jpg",,"Ashwood Leather Polo Stool Brown: KI-038",
9315,25867,,"00051886","0005188600",,Brown/grey,,"One Size",,KI-039,5056798459426,,H,,"https://www.leathercompany.co.uk/images/products/zoom/1718798618-99333900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718798623-20573300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718798627-36922900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718798631-84190900.jpg",,"Ashwood Leather Home Bar Stool Brown/Grey: KI-039, stools,",
9316,25868,,"00051885","0005188500",,Brown/grey,,"One Size",,KI-211,5056798459433,,H,,"https://www.leathercompany.co.uk/images/products/zoom/1718798222-97438700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718798227-03502900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718798231-45295300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718798235-46504900.jpg",,"Ashwood Leather Bull Stool Brown/Grey: KI-211, stools,",
9362,25931,,"00051889","0005188901",,Burgundy,,8,,6617,5056798401548,,Z-51,,"https://www.leathercompany.co.uk/images/products/zoom/1718970604-25953300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728315357-55019000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970607-21516900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970610-23581900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970613-24177800.jpg",,"Womens Leather Jackets, leather jackets for women, leather jackets ",
9362,25932,,"00051889","0005188902",,Burgundy,,10,,6617,5056798401555,,Z-51,,"https://www.leathercompany.co.uk/images/products/zoom/1718970604-25953300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728315357-55019000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970607-21516900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970610-23581900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970613-24177800.jpg",,"Womens Leather Jackets, leather jackets for women, leather jackets ",
9362,25933,,"00051889","0005188903",,Burgundy,,12,,6617,5056798401562,,Z-51,,"https://www.leathercompany.co.uk/images/products/zoom/1718970604-25953300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728315357-55019000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970607-21516900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970610-23581900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970613-24177800.jpg",,"Womens Leather Jackets, leather jackets for women, leather jackets ",
9362,25934,,"00051889","0005188904",,Burgundy,,14,,6617,5056798401579,,Z-51,,"https://www.leathercompany.co.uk/images/products/zoom/1718970604-25953300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728315357-55019000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970607-21516900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970610-23581900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970613-24177800.jpg",,"Womens Leather Jackets, leather jackets for women, leather jackets ",
9362,25935,,"00051889","0005188905",,Burgundy,,16,,6617,5056798401586,,Z-51,,"https://www.leathercompany.co.uk/images/products/zoom/1718970604-25953300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728315357-55019000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970607-21516900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970610-23581900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970613-24177800.jpg",,"Womens Leather Jackets, leather jackets for women, leather jackets ",
9362,25936,,"00051889","0005188906",,Burgundy,,18,,6617,5056798401593,,Z-51,,"https://www.leathercompany.co.uk/images/products/zoom/1718970604-25953300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728315357-55019000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970607-21516900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970610-23581900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970613-24177800.jpg",,"Womens Leather Jackets, leather jackets for women, leather jackets ",
9362,25937,,"00051889","0005188907",,Burgundy,,20,,6617,5056798401609,,Z-51,,"https://www.leathercompany.co.uk/images/products/zoom/1718970604-25953300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728315357-55019000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970607-21516900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970610-23581900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970613-24177800.jpg",,"Womens Leather Jackets, leather jackets for women, leather jackets ",
9362,25938,,"00051889","0005188908",,Burgundy,,22,,6617,5056798401616,,Z-51,,"https://www.leathercompany.co.uk/images/products/zoom/1718970604-25953300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728315357-55019000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970607-21516900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970610-23581900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970613-24177800.jpg",,"Womens Leather Jackets, leather jackets for women, leather jackets ",
9362,25939,,"00051889","0005188909",,Burgundy,,24,,6617,5056798401623,,Z-51,,"https://www.leathercompany.co.uk/images/products/zoom/1718970604-25953300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1728315357-55019000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970607-21516900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970610-23581900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718970613-24177800.jpg",,"Womens Leather Jackets, leather jackets for women, leather jackets ",
9363,25940,,"00051949","0005194901",,Black,,8,,awl-1881,5056798401814,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367044-23613200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336641-45746400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367047-25647100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367050-35651400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367053-29211900.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9363,25941,,"00051949","0005194902",,Black,,10,,awl-1881,5056798401821,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367044-23613200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336641-45746400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367047-25647100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367050-35651400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367053-29211900.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9363,25942,,"00051949","0005194903",,Black,,12,,awl-1881,5056798401838,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367044-23613200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336641-45746400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367047-25647100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367050-35651400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367053-29211900.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9363,25943,,"00051949","0005194904",,Black,,14,,awl-1881,5056798401845,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367044-23613200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336641-45746400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367047-25647100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367050-35651400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367053-29211900.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9363,25944,,"00051949","0005194905",,Black,,16,,awl-1881,5056798401852,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367044-23613200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336641-45746400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367047-25647100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367050-35651400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367053-29211900.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9363,25945,,"00051949","0005194906",,Black,,18,,awl-1881,5056798401869,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367044-23613200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336641-45746400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367047-25647100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367050-35651400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367053-29211900.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9363,25946,,"00051949","0005194907",,Black,,20,,awl-1881,5056798401876,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367044-23613200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336641-45746400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367047-25647100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367050-35651400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367053-29211900.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9363,25947,,"00051949","0005194908",,Black,,22,,awl-1881,5056798401883,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367044-23613200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336641-45746400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367047-25647100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367050-35651400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367053-29211900.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9363,25948,,"00051949","0005194909",,Black,,24,,awl-1881,5056798401890,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367044-23613200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336641-45746400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367047-25647100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367050-35651400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367053-29211900.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9363,33261,,"00051949","0005194910",,Black,,26,,awl-1881,5056798410632,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367044-23613200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336641-45746400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367047-25647100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367050-35651400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367053-29211900.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9364,25949,,"00051961","0005196101",,Burgundy,,8,,awl-1881,5056798401999,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1718983248-23398600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336676-54734300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983251-34191900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983254-33493100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983257-51977700.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9364,25950,,"00051961","0005196102",,Burgundy,,10,,awl-1881,5056798402002,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1718983248-23398600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336676-54734300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983251-34191900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983254-33493100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983257-51977700.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9364,25951,,"00051961","0005196103",,Burgundy,,12,,awl-1881,5056798402019,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1718983248-23398600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336676-54734300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983251-34191900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983254-33493100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983257-51977700.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9364,25952,,"00051961","0005196104",,Burgundy,,14,,awl-1881,5056798402026,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1718983248-23398600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336676-54734300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983251-34191900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983254-33493100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983257-51977700.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9364,25953,,"00051961","0005196105",,Burgundy,,16,,awl-1881,5056798402033,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1718983248-23398600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336676-54734300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983251-34191900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983254-33493100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983257-51977700.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9364,25954,,"00051961","0005196106",,Burgundy,,18,,awl-1881,5056798402040,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1718983248-23398600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336676-54734300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983251-34191900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983254-33493100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983257-51977700.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9364,25955,,"00051961","0005196107",,Burgundy,,20,,awl-1881,5056798402057,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1718983248-23398600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336676-54734300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983251-34191900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983254-33493100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983257-51977700.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9364,25956,,"00051961","0005196108",,Burgundy,,22,,awl-1881,5056798402064,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1718983248-23398600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336676-54734300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983251-34191900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983254-33493100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983257-51977700.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9364,25957,,"00051961","0005196109",,Burgundy,,24,,awl-1881,5056798402071,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1718983248-23398600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336676-54734300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983251-34191900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983254-33493100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983257-51977700.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9364,33263,,"00051961","0005196110",,Burgundy,,26,,awl-1881,5056798410625,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1718983248-23398600.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336676-54734300.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983251-34191900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983254-33493100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1718983257-51977700.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9365,25958,,"00051973","0005197301",,Tan,,8,,awl-1881,5056798401906,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367030-74392400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336699-41524500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367033-76453400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367036-67875400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367039-65648800.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9365,25959,,"00051973","0005197302",,Tan,,10,,awl-1881,5056798401913,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367030-74392400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336699-41524500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367033-76453400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367036-67875400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367039-65648800.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9365,25960,,"00051973","0005197303",,Tan,,12,,awl-1881,5056798401920,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367030-74392400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336699-41524500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367033-76453400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367036-67875400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367039-65648800.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9365,25961,,"00051973","0005197304",,Tan,,14,,awl-1881,5056798401937,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367030-74392400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336699-41524500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367033-76453400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367036-67875400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367039-65648800.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9365,25962,,"00051973","0005197305",,Tan,,16,,awl-1881,5056798401944,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367030-74392400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336699-41524500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367033-76453400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367036-67875400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367039-65648800.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9365,25963,,"00051973","0005197306",,Tan,,18,,awl-1881,5056798401951,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367030-74392400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336699-41524500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367033-76453400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367036-67875400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367039-65648800.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9365,25964,,"00051973","0005197307",,Tan,,20,,awl-1881,5056798401968,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367030-74392400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336699-41524500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367033-76453400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367036-67875400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367039-65648800.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9365,25965,,"00051973","0005197308",,Tan,,22,,awl-1881,5056798401975,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367030-74392400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336699-41524500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367033-76453400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367036-67875400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367039-65648800.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9365,25966,,"00051973","0005197309",,Tan,,24,,awl-1881,5056798401982,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367030-74392400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336699-41524500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367033-76453400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367036-67875400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367039-65648800.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9365,33264,,"00051973","0005197310",,Tan,,26,,awl-1881,5056798410649,,Z-43,,"https://www.leathercompany.co.uk/images/products/zoom/1741367030-74392400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336699-41524500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367033-76453400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367036-67875400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1741367039-65648800.jpg",,"womens leather jackets, leather jackets, ladies leather jackets",
9366,25967,,"00051901","0005190101",,Black,,8,,awl-1991,5056798402088,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719221968-92062700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336745-99666400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221971-77366100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221974-78375900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221977-58965200.jpg",,"Ladies  Ashwood Leather Biker Jacket Black: AWL-1991, ladies biker jacket, trendy jacket, ",
9366,25968,,"00051901","0005190102",,Black,,10,,awl-1991,5056798402095,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719221968-92062700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336745-99666400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221971-77366100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221974-78375900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221977-58965200.jpg",,"Ladies  Ashwood Leather Biker Jacket Black: AWL-1991, ladies biker jacket, trendy jacket, ",
9366,25969,,"00051901","0005190103",,Black,,12,,awl-1991,5056798402101,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719221968-92062700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336745-99666400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221971-77366100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221974-78375900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221977-58965200.jpg",,"Ladies  Ashwood Leather Biker Jacket Black: AWL-1991, ladies biker jacket, trendy jacket, ",
9366,25970,,"00051901","0005190104",,Black,,14,,awl-1991,5056798402118,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719221968-92062700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336745-99666400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221971-77366100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221974-78375900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221977-58965200.jpg",,"Ladies  Ashwood Leather Biker Jacket Black: AWL-1991, ladies biker jacket, trendy jacket, ",
9366,25971,,"00051901","0005190105",,Black,,16,,awl-1991,5056798402125,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719221968-92062700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336745-99666400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221971-77366100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221974-78375900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221977-58965200.jpg",,"Ladies  Ashwood Leather Biker Jacket Black: AWL-1991, ladies biker jacket, trendy jacket, ",
9366,25972,,"00051901","0005190106",,Black,,18,,awl-1991,5056798402132,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719221968-92062700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336745-99666400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221971-77366100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221974-78375900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221977-58965200.jpg",,"Ladies  Ashwood Leather Biker Jacket Black: AWL-1991, ladies biker jacket, trendy jacket, ",
9366,25973,,"00051901","0005190107",,Black,,20,,awl-1991,5056798402149,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719221968-92062700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336745-99666400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221971-77366100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221974-78375900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221977-58965200.jpg",,"Ladies  Ashwood Leather Biker Jacket Black: AWL-1991, ladies biker jacket, trendy jacket, ",
9366,25974,,"00051901","0005190108",,Black,,22,,awl-1991,5056798402156,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719221968-92062700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336745-99666400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221971-77366100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221974-78375900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221977-58965200.jpg",,"Ladies  Ashwood Leather Biker Jacket Black: AWL-1991, ladies biker jacket, trendy jacket, ",
9366,25975,,"00051901","0005190109",,Black,,24,,awl-1991,5056798402163,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719221968-92062700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336745-99666400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221971-77366100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221974-78375900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221977-58965200.jpg",,"Ladies  Ashwood Leather Biker Jacket Black: AWL-1991, ladies biker jacket, trendy jacket, ",
9366,31251,,"00051901","0005190110",,Black,,26,,awl-1991,5056798410656,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1719221968-92062700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336745-99666400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221971-77366100.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221974-78375900.jpg
https://www.leathercompany.co.uk/images/products/zoom/1719221977-58965200.jpg",,"Ladies  Ashwood Leather Biker Jacket Black: AWL-1991, ladies biker jacket, trendy jacket, ",
9367,25976,,"00051913","0005191301",,Brown,,8,,awl-1991,5056798402354,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1757582219-54696000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336769-34483000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582222-59794500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582225-24661200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582228-01260900.jpg",,"Ladies  Ashwood Leather Biker Jacket Brown: AWL-1991, ladies biker jacket, trendy jacket, ",
9367,25977,,"00051913","0005191302",,Brown,,10,,awl-1991,5056798402361,,Z-34,,"https://www.leathercompany.co.uk/images/products/zoom/1757582219-54696000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1724336769-34483000.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582222-59794500.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582225-24661200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1757582228-01260900.jpg",,"Ladies  Ashwood Leather Biker Jacket Brown: AWL-1991, ladies biker jacket, trendy jacket, ",
